label,text
2,trao đổi bài học tại lớp rất sôi động
2,em nghĩ là cô truyền cảm hứng rất hay
0,cô giảng rất đều tai   rất dễ buồn ngủ
2,vui tính dạy khá dễ hiểu
0,cần phân bố lại thời gian lên lớp   đừng kéo dài thời gian khi đã hết buổi học
1,sự nhiệt tình giảng dạy của giảng viên
0,cô giảng dạy khiến sinh viên cảm thấy chán   buồn ngủ
2,giảng dạy không hiệu quả
0,nên tăng thêm thời lượng về kỹ năng nghe   nói
0,khiến sinh viên cảm thấy nản
2,tích cực   nhiệt huyết
2,hy vọng có nhiều phương pháp mới để sinh viên hiểu sâu được vấn đề
2,em rất quý cô cũng như toàn thể các giảng viên trong trường nhưng em phải nói với thầy một điều chân thành rằng em cảm thấy việc điểm danh khi đi học là không hiệu quả
2,thời gian các tiết thực hành cần phân bổ phù hợp với thời gian lý thuyết vì thường thì những bài thực hành đi sớm hơn so với bài lý thuyết kể từ những tuần khoảng giữa nên giảng viên hỗ trợ thực hành không thể cho sinh viên thực hành phần đó
2,dạy ít   sinh viên chủ yếu nghe sinh viên báo cáo
2,tận tâm với sinh viên và tạo mọi cơ hội cho tất cả sinh viên
1,đảm bảo phần kiến thức cho sinh viên đạt được
2,có đưa ra ví dụ cụ thể
2,giảng dạy có logic và có sự chuyên tâm của giáo viên nên em không có ý kiến gì thêm
0,giảng viên quá bận với công việc của mình   không đảm bảo được nội dung môn học   chưa cung cấp tài liệu liên quan đến môn học   chưa tận tâm
2,nhiệt tình   giảng dạy tốt
2,truyện đạt kiến thức dễ hiểu dễ tiếp thu   gần gũi   nhiệt tình
2,dù một tuần chỉ có  tiết nhưng thầy đã tận tình giảng dạy
0,giảng viên gần như không biết truyền đạt kiến thức sát với lý thuyết   ra bài tập không bám sát kiến thức
0,em mong thầy cô cho sinh viên nhiều mẫu câu thông dụng để sinh viên học thuộc từ đó rèn luyện phản xạ tự nhiên trong giao tiếp
2,tương tác tốt với sinh viên ở trên lớp
0,lên lớp muộn
1,thầy dạy bằng tiếng anh
2,bài tập và tài liệu hướng dẫn học tập mà thầy cung cấp thực sự rất đầy đủ đối với em
1,thầy có một nền tảng kiến thức rất phong phú   em được học rất nhiều từ thầy
0,nên hướng dẫn giải các bài tập cơ bản của môn học
0,thầy nên giảng bài sinh động hơn thay vì ngồi một chỗ
1,hình dung chưa
2,thầy dạy dễ hiểu   nắm rõ kiến thức
2,nhìn chung cô dạy khá là nhanh bạn nào có tư duy   logic không được tốt thì sẽ không hiểu cô nói
2,nhiệt tình trả lời các câu hỏi của sinh viên
2,em cảm thấy không có gì không hài lòng cả vì thầy dạy hay
0,mỗi một vấn đề đều phải dừng lại hỏi xem còn sinh viên nào có cách khác không   hay đơn giản là cách hiểu khác trên cùng một vấn đề
1,tất cả điều hài lòng
2,cô dễ thương siêu cute
2,giảng viên vui vẻ   hòa đồng với sinh viên   tạo cảm giác hứng thú học tập hơn
1,thầy hướng dẫn rất tận tình
2,cả hai thầy đều rất nhiệt tình
2,thầy giải đáp thắc mắc của sinh viên nhiệt tình và đầy đủ   kiến thức nhiều và phong phú
0,thầy chưa tận tâm trong giảng dạy
1,giảng viên dạy dễ hiểu
0,nên hướng dẫn kỹ lưỡng vào những vấn đề trọng tâm
0,triển khai srum cho tổ hợp nhóm nhỏ chừng  người    nhóm  người
0,vì đôi khi tụi em theo bài không kịp
2,thầy vui tính   rất tâm lý sinh viên
0,nên phát hết các bài kiểm tra còn lại
1,dạy kỹ căn bản rèn luyện cả  kỹ năng
2,bài tập cho cho đa dạng để sinh viên dễ dàng tiếp thu được nhiều loại bài tập và kiến thức khác nhau
0,đôi lúc giảng viên nói quá nhỏ không thể nghe thấy rõ
0,không nên quá chú trọng vào việc dạy học chạy kịp chương trình để thi mà quên đi khả năng tiếp thu của sinh viên
2,thầy chấm và nhận xét đồ án rất chính xác
0,dễ buồn ngủ
0,phòng thưc hành cần thường xuyên vệ sinh   sửa chữa thiết bị   bị lỏng   đứt   hay hư hỏng
2,tích cực
1,tận tâm   nhiệt tình   tiết học vui vẻ dễ tiếp thu
2,giảng viên thường xuyên trao đổi tài liệu học tập   giảng viên tích cực
2,sự tận tâm
1,đúng như vậy luôn hi hi
2,phần thi nói giữa các lớp không thống nhất về hình thức và nội dung
1,nếu em muốn học   em sẽ lên lớp học
0,sửa chữa hoặc thay mới máy chiếu và loa nguyên nhân   máy chiếu   chiếu hình ảnh bị nhạt màu   loa hay có trục trặc
1,thầy thân thiện   nhiệt tình   giảng dễ hiểu
2,thầy năng nổ   nhiệt tình
0,trên slide có quá nhiều chữ   có vẻ như thầy dịch từ tài liệu gốc là chính     và thầy đọc slide   giải thích định nghĩa nhiều nhưng rối và không có gì để hình dung làm cho sinh viên khó hình dung ra thầy đang giảng gì
2,giảng viên rất tận tâm   nhiệt tình   gần gũi sinh viên
2,thầy giảng dạy nhiệt tình   cung cấp đầy đủ kiến thức
2,phòng lab thực hành cơ bản vẫn còn thiếu chất lượng   máy yếu   trường mình vẫn còn xài màn hình crt nản   mang danh trường công nghệ thông tin
1,giảng viên cung cấp khá đầy đủ kiến thức
2,giáo viên ít hướng dẫn bài tập về nhà
0,khi nói xong một ý nên có khoảng nghỉ để người nghe kịp tiếp thu thì hiệu quả hơn
0,cô dạy quá chi tiết ở một số mục   có một số mục em cảm thấy dễ nhưng cô lại dạy quá lâu ở mục đó làm cho tốn khá nhiều thời gian và gây chán nản
1,liên hệ sát với thực tế
0,khối lượng lý thuyết và thực hành phải học quá ôm đồm trong một môn học
1,thầy hiền và nhiệt tình với sinh viên
0,nên sử dụng giáo trình tiếng việt   nếu dùng tiếng anh thì nên dùng lúc ra đề luôn   tránh trường hợp anh việt lẫn lộn
2,cô dễ thương quá
2,luôn giải đáp mọi thắc mắc của sinh viên
2,thầy liên hệ khá nhiều về thực tiễn cuộc sống
2,nhiều ví dụ minh hoạ   dễ hiểu
2,thầy vui tính dạy dễ hiểu
2,dạy tốt   dễ hiểu
0,khả năng truyền đạt kiến thức của thầy chưa hay   kém   chưa lôi cuốn được sinh viên kể cả so sánh với em   một sinh viên năm
0,các buổi học không liên tục   kiến thức kiểu chắp vá
2,hệ thống máy tính còn yếu kém
0,cần được tăng cường thực hành và traning thêm môn học
2,giảng bài kỹ
2,cho làm bài tập vận dụng kiến thức thường xuyên
2,tận dụng tốt thời gian   nhiệt tình   hiền
1,giảng viên dạy kỹ   dễ hiểu
2,thầy tôi dạy rất hay và chia sẻ rất nhiều
2,thầy giảng khó hiểu   phương pháp giảng dạy cũ kỹ
0,giáo viên giảng hơi khó hiểu ạ
0,đề xuất nhà trường hằng tuần có một buổi lau dọn các bàn ghế này
0,cần xác định rõ mục tiêu thực tế của môn học ứng dụng vào việc gì
2,giảng dạy ngắn gọn   súc tích   đánh vào phần trọng tâm
0,giảng viên nên đảm bảo lên lớp đúng giờ và cập nhật bài giảng lên hệ thống modle thường xuyên hơn
0,giáo trình hiện tại khá trừu tượng và khó hiểu   kiến thức khá khó với những lý thuyết căn bản mà sinh viên có thể hiểu
2,giảng viên dạy dễ hiểu   tương tác với sinh viên nhiều và có nhiều hình thức tính điểm   điểm bài tập trên lớp   bài tập về nhà   kiểm tra tại lớp
2,nhiệt tình   vui vẻ   cung cấp kiến thức hay
2,giảng viên dạy rất dễ hiểu   nhiệt tình
0,cung cấp công cụ giảng dạy tốt hơn
1,thầy dạy nhiệt tình   có trợ giảng năng nổ
0,về học tập   bản thân em không đồng ý về điểm thuyết trình và bài báo cáo
2,giảng dạy dễ hiểu   tận tình
2,giáo viên cần lên lớp thường xuyên hơn và dạy những kiến thức thiết thực với môn học hơn
2,gần gũi   tốt bụng
0,cần mở rộng thêm các kỹ thuật hướng đối tượng mới hiện nay
1,hăng say   nhiệt tình
0,mong phòng phòng thanh tra   pháp chế   đbcl có biện pháp xử lý
0,điều chỉnh số tín chỉ cho môn từ  tín chỉ thành  tín chỉ
2,cô tận tâm nhiệt tình   quan tâm đến học sinh nhiều hơn là điểm số
0,giảng viên dạy lý thuyết nên dạy thực hành để giúp sinh viên làm rõ những kiến thức trong lý thuyết
2,giảng viên nhiệt tình   có khả năng truyền đạt tốt
2,truyền đạt nhiều kiến thức mở rộng
0, tín chỉ học phần là quá ít cho các kiến thức về javabeans   jsp   servlet   html   c
0,cách giảng dạy của giảng viên thật khó có thể làm cho sinh viên hiểu rõ vấn đề
1,trong khi chương trình quy định  tiết cho một bài
2,nói chuyện dễ hiểu   dễ tiếp thu
0,học một đàn ra thi một nẻo   thi đúng với nội dung môn học
1,truyền đạt kiến thức dễ hiểu
0,cần phải thiết kế nội dung thực hành gắn với lý thuyết   nâng độ khó lên   cần áp dụng các lý thuyết hiện đại thay vì các lý thuyết đã cũ từ mấy chục năm trước
2,giảng viên vui nhiệt tình
2,giảng viên đầy nhiệt huyết   gần gũi với sinh viên   bài giảng sinh động
0,giảng viên mỗi lần lên lớp đều nói   các em cần gì cứ mail thầy sẽ hỗ trợ   nhưng không bao giờ trả lời mail sinh viên   sinh viên phải lên đến tận văn phòng khoa để tìm gặp
2,cung cấp cho sinh viên nhiều kiến thức thực tiễn
0,thầy giảng quá khó hiểu
2,hay nghỉ
1,giảng viên áp dụng nhiều phương thức giảng dạy mới
2,cập nhật kiến thứ trong các slide   những phương pháp mới
0,giảng viên thường hay đến lớp muộn  phút
0,em nghĩ nên kết hợp thực hành vào chung một buổi
0,bài tập làm thêm
1,mới gặp một lần
0,cập nhật tin tức môn học trên các kênh thông tin course và cung cấp các tài liệu trên đó
1,em thi giữa kỳ được dot điểm
1,buổi đầu tiên là một bài thực hành đơn giản   buổi thứ  chia nhóm và thông báo đề tài đồ án cuối kỳ   buổi thứ  là chấm đồ án
2,em rất thích   em là một đứa không thích học môn xã hội nhưng học cô em rất thích nghe giảng
2,giáo viên truyền đạt nội dung bài học rất hay   rất dễ hiểu và dễ tiếp thu
2,thầy còn chia sẻ các phương pháp học cho sinh viên
2,thầy giảng hay
2,hướng dẫn tận tình cho sinh viên
0,lịch học trùng với lịch học môn khác có điểm danh từng buổi nên hầu như nhóm học của em không bạn nào học được  buổi nào
1,giảng viên kết hợp giải bài tập để giảng lý thuyết
1,tìm hiểu về các case study giúp chúng em biết thêm nhiều kiến thức mới và trình bày sản phẩm của mình trước lớp để thấy những thiếu sót của mình
0,thầy hay chém gió
2,mong thầy giải bài tập nhiều hơn là nói toàn là lý thuyết
0,nên khắc phục tình trạng giảng viên không lên lớp   vì như vậy làm mất nhiều thời gian cho sinh viên tụi em
0,thầy ít giảng chủ yếu là cho chép vào vở
1,thầy nguyên dạy rất nhiệt tình   tận tâm
2,giáo viên dạy dễ hiểu   tận tình hướng dẫn sinh viên
2,thầy dạy đúng yêu cầu buổi học
2,cô tận tâm
0,cô truyền đạt còn khó hiểu
2,giảng viên vui tính   nhiệt tình và có những phương pháp làm bài tập nhóm mới lạ   hấp dẫn
0,dạy hơi nhanh à nha   tiết bài tập chưa tốt
2,giảng dạy hay
0,em nghĩ nên tạo ra thêm một số ràng buộc để sinh viên đi học đầy đủ hơn
2,thầy có phần demo code giúp sinh viên dễ hiểu
2,phân phối bài tập hợp lý
